color1,color2,transformed_color1,transformed_color2,distance,transformed_distance
"(0, 10, 179)","(24, 0, 180)","(0, 15, 174)","(0, 15, 174)",26.0192236625,0.0
"(0, 10, 180)","(22, 0, 181)","(0, 15, 175)","(0, 15, 175)",24.1867732449,0.0
"(0, 10, 180)","(23, 0, 181)","(0, 15, 175)","(0, 15, 175)",25.099800796,0.0
"(0, 10, 180)","(24, 0, 181)","(0, 15, 175)","(0, 15, 175)",26.0192236625,0.0
"(0, 10, 181)","(21, 0, 182)","(0, 15, 176)","(0, 15, 176)",23.2808934536,0.0
"(0, 10, 181)","(22, 0, 182)","(0, 15, 176)","(0, 15, 176)",24.1867732449,0.0
"(0, 10, 181)","(23, 0, 182)","(0, 15, 176)","(0, 15, 176)",25.099800796,0.0
"(0, 10, 181)","(24, 0, 182)","(0, 15, 176)","(0, 15, 176)",26.0192236625,0.0
"(0, 10, 182)","(21, 0, 183)","(0, 15, 177)","(0, 15, 177)",23.2808934536,0.0
"(0, 10, 182)","(22, 0, 183)","(0, 15, 177)","(0, 15, 177)",24.1867732449,0.0
"(0, 10, 182)","(23, 0, 183)","(0, 15, 177)","(0, 15, 177)",25.099800796,0.0
"(0, 10, 182)","(24, 0, 183)","(0, 15, 177)","(0, 15, 177)",26.0192236625,0.0
