color1,color2,distance
"(62, 135, 0)","(0, 144, 1)",62.6578007913
"(62, 136, 0)","(0, 145, 0)",62.6498204307
"(62, 136, 0)","(0, 145, 1)",62.6578007913
"(62, 137, 0)","(0, 146, 0)",62.6498204307
"(62, 137, 0)","(0, 146, 1)",62.6578007913
"(62, 138, 0)","(0, 147, 0)",62.6498204307
"(62, 138, 0)","(0, 147, 1)",62.6578007913
"(62, 139, 0)","(0, 148, 0)",62.6498204307
"(62, 139, 0)","(0, 148, 1)",62.6578007913
"(62, 140, 0)","(0, 149, 0)",62.6498204307
"(62, 140, 0)","(0, 149, 1)",62.6578007913
"(62, 141, 0)","(0, 150, 0)",62.6498204307
"(62, 141, 0)","(0, 150, 1)",62.6578007913
"(62, 142, 0)","(0, 151, 0)",62.6498204307
"(62, 142, 0)","(0, 151, 1)",62.6578007913
"(62, 143, 0)","(0, 152, 0)",62.6498204307
"(62, 143, 0)","(0, 152, 1)",62.6578007913
"(62, 144, 0)","(0, 153, 0)",62.6498204307
"(62, 144, 0)","(0, 153, 1)",62.6578007913
"(62, 145, 0)","(0, 154, 0)",62.6498204307
"(62, 145, 0)","(0, 154, 1)",62.6578007913
"(62, 146, 0)","(0, 155, 0)",62.6498204307
"(62, 146, 0)","(0, 155, 1)",62.6578007913
"(62, 147, 0)","(0, 156, 0)",62.6498204307
"(62, 147, 0)","(0, 156, 1)",62.6578007913
"(62, 148, 0)","(0, 157, 0)",62.6498204307
"(62, 148, 0)","(0, 157, 1)",62.6578007913
"(62, 149, 0)","(0, 158, 0)",62.6498204307
"(62, 149, 0)","(0, 158, 1)",62.6578007913
"(62, 150, 0)","(0, 159, 0)",62.6498204307
"(62, 150, 0)","(0, 159, 1)",62.6578007913
"(62, 151, 0)","(0, 160, 0)",62.6498204307
"(62, 151, 0)","(0, 160, 1)",62.6578007913
"(62, 152, 0)","(0, 161, 0)",62.6498204307
"(62, 152, 0)","(0, 161, 1)",62.6578007913
"(62, 153, 0)","(0, 162, 0)",62.6498204307
"(62, 153, 0)","(0, 162, 1)",62.6578007913
"(62, 154, 0)","(0, 163, 0)",62.6498204307
"(62, 154, 0)","(0, 163, 1)",62.6578007913
"(62, 155, 0)","(0, 164, 0)",62.6498204307
"(62, 155, 0)","(0, 164, 1)",62.6578007913
"(62, 156, 0)","(0, 165, 0)",62.6498204307
"(62, 156, 0)","(0, 165, 1)",62.6578007913
"(62, 157, 0)","(0, 166, 0)",62.6498204307
"(62, 157, 0)","(0, 166, 1)",62.6578007913
"(62, 158, 0)","(0, 167, 0)",62.6498204307
"(62, 158, 0)","(0, 167, 1)",62.6578007913
"(62, 159, 0)","(0, 168, 0)",62.6498204307
"(62, 159, 0)","(0, 168, 1)",62.6578007913
"(62, 160, 0)","(0, 169, 0)",62.6498204307
"(62, 160, 0)","(0, 169, 1)",62.6578007913
"(62, 161, 0)","(0, 170, 0)",62.6498204307
"(62, 161, 0)","(0, 170, 1)",62.6578007913
"(62, 162, 0)","(0, 171, 0)",62.6498204307
"(62, 162, 0)","(0, 171, 1)",62.6578007913
"(62, 163, 0)","(0, 172, 0)",62.6498204307
"(62, 163, 0)","(0, 172, 1)",62.6578007913
"(62, 164, 0)","(0, 173, 0)",62.6498204307
"(62, 164, 0)","(0, 173, 1)",62.6578007913
"(62, 165, 0)","(0, 174, 0)",62.6498204307
"(62, 165, 0)","(0, 174, 1)",62.6578007913
"(62, 166, 0)","(0, 175, 0)",62.6498204307
"(62, 166, 0)","(0, 175, 1)",62.6578007913
"(62, 167, 0)","(0, 176, 0)",62.6498204307
"(62, 167, 0)","(0, 176, 1)",62.6578007913
"(62, 168, 0)","(0, 177, 0)",62.6498204307
"(62, 168, 0)","(0, 177, 1)",62.6578007913
"(62, 169, 0)","(0, 178, 0)",62.6498204307
"(62, 169, 0)","(0, 178, 1)",62.6578007913
"(62, 170, 0)","(0, 179, 0)",62.6498204307
"(62, 170, 0)","(0, 179, 1)",62.6578007913
"(62, 171, 0)","(0, 180, 0)",62.6498204307
"(62, 171, 0)","(0, 180, 1)",62.6578007913
"(62, 172, 0)","(0, 181, 0)",62.6498204307
"(62, 172, 0)","(0, 181, 1)",62.6578007913
"(62, 173, 0)","(0, 182, 0)",62.6498204307
"(62, 173, 0)","(0, 182, 1)",62.6578007913
"(62, 174, 0)","(0, 183, 0)",62.6498204307
"(62, 174, 0)","(0, 183, 1)",62.6578007913
"(62, 175, 0)","(0, 184, 0)",62.6498204307
"(62, 175, 0)","(0, 184, 1)",62.6578007913
"(62, 176, 0)","(0, 185, 0)",62.6498204307
"(62, 176, 0)","(0, 185, 1)",62.6578007913
"(62, 177, 0)","(0, 186, 0)",62.6498204307
"(62, 177, 0)","(0, 186, 1)",62.6578007913
"(62, 178, 0)","(0, 187, 0)",62.6498204307
"(62, 178, 0)","(0, 187, 1)",62.6578007913
"(62, 179, 0)","(0, 188, 0)",62.6498204307
"(62, 179, 0)","(0, 188, 1)",62.6578007913
"(62, 180, 0)","(0, 189, 0)",62.6498204307
"(62, 180, 0)","(0, 189, 1)",62.6578007913
"(62, 181, 0)","(0, 190, 0)",62.6498204307
"(62, 181, 0)","(0, 190, 1)",62.6578007913
"(62, 182, 0)","(0, 191, 0)",62.6498204307
"(62, 182, 0)","(0, 191, 1)",62.6578007913
"(62, 183, 0)","(0, 192, 0)",62.6498204307
"(62, 183, 0)","(0, 192, 1)",62.6578007913
"(62, 184, 0)","(0, 193, 0)",62.6498204307
"(62, 184, 0)","(0, 193, 1)",62.6578007913
"(62, 185, 0)","(0, 194, 0)",62.6498204307
"(62, 185, 0)","(0, 194, 1)",62.6578007913
"(62, 186, 0)","(0, 195, 0)",62.6498204307
"(62, 186, 0)","(0, 195, 1)",62.6578007913
"(62, 187, 0)","(0, 196, 0)",62.6498204307
"(62, 187, 0)","(0, 196, 1)",62.6578007913
"(62, 188, 0)","(0, 197, 0)",62.6498204307
"(62, 188, 0)","(0, 197, 1)",62.6578007913
"(62, 189, 0)","(0, 198, 0)",62.6498204307
"(62, 189, 0)","(0, 198, 1)",62.6578007913
"(62, 190, 0)","(0, 199, 0)",62.6498204307
"(62, 190, 0)","(0, 199, 1)",62.6578007913
"(62, 191, 0)","(0, 200, 0)",62.6498204307
"(62, 191, 0)","(0, 200, 1)",62.6578007913
"(62, 192, 0)","(0, 201, 0)",62.6498204307
"(62, 192, 0)","(0, 201, 1)",62.6578007913
"(62, 193, 0)","(0, 202, 0)",62.6498204307
"(62, 193, 0)","(0, 202, 1)",62.6578007913
"(62, 194, 0)","(0, 203, 0)",62.6498204307
"(62, 194, 0)","(0, 203, 1)",62.6578007913
"(62, 195, 0)","(0, 204, 0)",62.6498204307
"(62, 195, 0)","(0, 204, 1)",62.6578007913
"(62, 196, 0)","(0, 205, 0)",62.6498204307
"(62, 196, 0)","(0, 205, 1)",62.6578007913
"(62, 197, 0)","(0, 206, 0)",62.6498204307
"(62, 197, 0)","(0, 206, 1)",62.6578007913
"(62, 198, 0)","(0, 207, 0)",62.6498204307
"(62, 198, 0)","(0, 207, 1)",62.6578007913
"(62, 199, 0)","(0, 208, 0)",62.6498204307
"(62, 199, 0)","(0, 208, 1)",62.6578007913
"(62, 200, 0)","(0, 209, 0)",62.6498204307
"(62, 200, 0)","(0, 209, 1)",62.6578007913
"(62, 201, 0)","(0, 210, 0)",62.6498204307
"(62, 201, 0)","(0, 210, 1)",62.6578007913
"(62, 202, 0)","(0, 211, 0)",62.6498204307
"(62, 202, 0)","(0, 211, 1)",62.6578007913
"(62, 203, 0)","(0, 212, 0)",62.6498204307
"(62, 203, 0)","(0, 212, 1)",62.6578007913
"(62, 204, 0)","(0, 213, 0)",62.6498204307
"(62, 204, 0)","(0, 213, 1)",62.6578007913
"(62, 205, 0)","(0, 214, 0)",62.6498204307
"(62, 205, 0)","(0, 214, 1)",62.6578007913
"(62, 206, 0)","(0, 215, 0)",62.6498204307
"(62, 206, 0)","(0, 215, 1)",62.6578007913
"(62, 207, 0)","(0, 216, 0)",62.6498204307
"(62, 207, 0)","(0, 216, 1)",62.6578007913
"(62, 208, 0)","(0, 217, 0)",62.6498204307
"(62, 208, 0)","(0, 217, 1)",62.6578007913
"(62, 209, 0)","(0, 218, 0)",62.6498204307
"(62, 209, 0)","(0, 218, 1)",62.6578007913
"(62, 210, 0)","(0, 219, 0)",62.6498204307
"(62, 210, 0)","(0, 219, 1)",62.6578007913
"(62, 211, 0)","(0, 220, 0)",62.6498204307
"(62, 211, 0)","(0, 220, 1)",62.6578007913
"(62, 212, 0)","(0, 221, 0)",62.6498204307
"(62, 212, 0)","(0, 221, 1)",62.6578007913
"(62, 213, 0)","(0, 222, 0)",62.6498204307
"(62, 213, 0)","(0, 222, 1)",62.6578007913
"(62, 214, 0)","(0, 223, 0)",62.6498204307
"(62, 214, 0)","(0, 223, 1)",62.6578007913
"(62, 215, 0)","(0, 224, 0)",62.6498204307
"(62, 215, 0)","(0, 224, 1)",62.6578007913
"(62, 216, 0)","(0, 225, 0)",62.6498204307
"(62, 216, 0)","(0, 225, 1)",62.6578007913
"(62, 217, 0)","(0, 226, 0)",62.6498204307
"(62, 217, 0)","(0, 226, 1)",62.6578007913
"(62, 218, 0)","(0, 227, 0)",62.6498204307
"(62, 218, 0)","(0, 227, 1)",62.6578007913
"(62, 219, 0)","(0, 228, 0)",62.6498204307
"(62, 219, 0)","(0, 228, 1)",62.6578007913
"(62, 220, 0)","(0, 229, 0)",62.6498204307
"(62, 220, 0)","(0, 229, 1)",62.6578007913
"(62, 221, 0)","(0, 230, 0)",62.6498204307
"(62, 221, 0)","(0, 230, 1)",62.6578007913
"(62, 222, 0)","(0, 231, 0)",62.6498204307
"(62, 222, 0)","(0, 231, 1)",62.6578007913
"(62, 223, 0)","(0, 232, 0)",62.6498204307
"(62, 223, 0)","(0, 232, 1)",62.6578007913
"(62, 224, 0)","(0, 233, 0)",62.6498204307
"(62, 224, 0)","(0, 233, 1)",62.6578007913
"(62, 225, 0)","(0, 234, 0)",62.6498204307
"(62, 225, 0)","(0, 234, 1)",62.6578007913
"(62, 226, 0)","(0, 235, 0)",62.6498204307
"(62, 226, 0)","(0, 235, 1)",62.6578007913
"(62, 227, 0)","(0, 236, 0)",62.6498204307
"(62, 227, 0)","(0, 236, 1)",62.6578007913
"(62, 228, 0)","(0, 237, 0)",62.6498204307
"(62, 228, 0)","(0, 237, 1)",62.6578007913
"(62, 229, 0)","(0, 238, 0)",62.6498204307
"(62, 229, 0)","(0, 238, 1)",62.6578007913
"(62, 230, 0)","(0, 239, 0)",62.6498204307
"(62, 230, 0)","(0, 239, 1)",62.6578007913
"(62, 231, 0)","(0, 240, 0)",62.6498204307
"(62, 231, 0)","(0, 240, 1)",62.6578007913
"(62, 232, 0)","(0, 241, 0)",62.6498204307
"(62, 232, 0)","(0, 241, 1)",62.6578007913
"(62, 233, 0)","(0, 242, 0)",62.6498204307
"(62, 233, 0)","(0, 242, 1)",62.6578007913
"(62, 234, 0)","(0, 243, 0)",62.6498204307
"(62, 234, 0)","(0, 243, 1)",62.6578007913
"(62, 235, 0)","(0, 244, 0)",62.6498204307
"(62, 235, 0)","(0, 244, 1)",62.6578007913
"(62, 236, 0)","(0, 245, 0)",62.6498204307
"(62, 236, 0)","(0, 245, 1)",62.6578007913
"(62, 237, 0)","(0, 246, 0)",62.6498204307
"(62, 237, 0)","(0, 246, 1)",62.6578007913
"(62, 238, 0)","(0, 247, 0)",62.6498204307
"(62, 238, 0)","(0, 247, 1)",62.6578007913
"(62, 239, 0)","(0, 248, 0)",62.6498204307
"(62, 239, 0)","(0, 248, 1)",62.6578007913
"(62, 240, 0)","(0, 249, 0)",62.6498204307
"(62, 240, 0)","(0, 249, 1)",62.6578007913
"(62, 241, 0)","(0, 250, 0)",62.6498204307
"(62, 241, 0)","(0, 250, 1)",62.6578007913
"(62, 242, 0)","(0, 251, 0)",62.6498204307
"(62, 242, 0)","(0, 251, 1)",62.6578007913
"(62, 243, 0)","(0, 252, 0)",62.6498204307
"(62, 243, 0)","(0, 252, 1)",62.6578007913
"(62, 244, 0)","(0, 253, 0)",62.6498204307
"(62, 244, 0)","(0, 253, 1)",62.6578007913
"(62, 245, 0)","(0, 254, 0)",62.6498204307
"(62, 245, 0)","(0, 254, 1)",62.6578007913
"(62, 246, 0)","(0, 255, 0)",62.6498204307
"(62, 246, 0)","(0, 255, 1)",62.6578007913
"(63, 128, 0)","(0, 137, 0)",63.6396103068
"(63, 128, 0)","(0, 137, 1)",63.6474665639
"(63, 129, 0)","(0, 138, 0)",63.6396103068
"(63, 129, 0)","(0, 138, 1)",63.6474665639
"(63, 130, 0)","(0, 139, 0)",63.6396103068
"(63, 130, 0)","(0, 139, 1)",63.6474665639
"(63, 131, 0)","(0, 140, 0)",63.6396103068
"(63, 131, 0)","(0, 140, 1)",63.6474665639
"(63, 132, 0)","(0, 141, 0)",63.6396103068
"(63, 132, 0)","(0, 141, 1)",63.6474665639
"(63, 133, 0)","(0, 142, 0)",63.6396103068
"(63, 133, 0)","(0, 142, 1)",63.6474665639
"(63, 134, 0)","(0, 143, 0)",63.6396103068
"(63, 134, 0)","(0, 143, 1)",63.6474665639
"(63, 135, 0)","(0, 144, 0)",63.6396103068
"(63, 135, 0)","(0, 144, 1)",63.6474665639
"(63, 136, 0)","(0, 145, 0)",63.6396103068
"(63, 136, 0)","(0, 145, 1)",63.6474665639
"(63, 137, 0)","(0, 146, 0)",63.6396103068
"(63, 137, 0)","(0, 146, 1)",63.6474665639
"(63, 138, 0)","(0, 147, 0)",63.6396103068
"(63, 138, 0)","(0, 147, 1)",63.6474665639
"(63, 139, 0)","(0, 148, 0)",63.6396103068
"(63, 139, 0)","(0, 148, 1)",63.6474665639
"(63, 140, 0)","(0, 149, 0)",63.6396103068
"(63, 140, 0)","(0, 149, 1)",63.6474665639
"(63, 141, 0)","(0, 150, 0)",63.6396103068
"(63, 141, 0)","(0, 150, 1)",63.6474665639
"(63, 142, 0)","(0, 151, 0)",63.6396103068
"(63, 142, 0)","(0, 151, 1)",63.6474665639
"(63, 143, 0)","(0, 152, 0)",63.6396103068
"(63, 143, 0)","(0, 152, 1)",63.6474665639
"(63, 144, 0)","(0, 153, 0)",63.6396103068
"(63, 144, 0)","(0, 153, 1)",63.6474665639
"(63, 145, 0)","(0, 154, 0)",63.6396103068
"(63, 145, 0)","(0, 154, 1)",63.6474665639
"(63, 146, 0)","(0, 155, 0)",63.6396103068
"(63, 146, 0)","(0, 155, 1)",63.6474665639
"(63, 147, 0)","(0, 156, 0)",63.6396103068
"(63, 147, 0)","(0, 156, 1)",63.6474665639
"(63, 148, 0)","(0, 157, 0)",63.6396103068
"(63, 148, 0)","(0, 157, 1)",63.6474665639
"(63, 149, 0)","(0, 158, 0)",63.6396103068
"(63, 149, 0)","(0, 158, 1)",63.6474665639
"(63, 150, 0)","(0, 159, 0)",63.6396103068
"(63, 150, 0)","(0, 159, 1)",63.6474665639
"(63, 151, 0)","(0, 160, 0)",63.6396103068
"(63, 151, 0)","(0, 160, 1)",63.6474665639
"(63, 152, 0)","(0, 161, 0)",63.6396103068
"(63, 152, 0)","(0, 161, 1)",63.6474665639
"(63, 153, 0)","(0, 162, 0)",63.6396103068
"(63, 153, 0)","(0, 162, 1)",63.6474665639
"(63, 154, 0)","(0, 163, 0)",63.6396103068
"(63, 154, 0)","(0, 163, 1)",63.6474665639
"(63, 155, 0)","(0, 164, 0)",63.6396103068
"(63, 155, 0)","(0, 164, 1)",63.6474665639
"(63, 156, 0)","(0, 165, 0)",63.6396103068
"(63, 156, 0)","(0, 165, 1)",63.6474665639
"(63, 157, 0)","(0, 166, 0)",63.6396103068
"(63, 157, 0)","(0, 166, 1)",63.6474665639
"(63, 158, 0)","(0, 167, 0)",63.6396103068
"(63, 158, 0)","(0, 167, 1)",63.6474665639
"(63, 159, 0)","(0, 168, 0)",63.6396103068
"(63, 159, 0)","(0, 168, 1)",63.6474665639
"(63, 160, 0)","(0, 169, 0)",63.6396103068
"(63, 160, 0)","(0, 169, 1)",63.6474665639
"(63, 161, 0)","(0, 170, 0)",63.6396103068
"(63, 161, 0)","(0, 170, 1)",63.6474665639
"(63, 162, 0)","(0, 171, 0)",63.6396103068
"(63, 162, 0)","(0, 171, 1)",63.6474665639
"(63, 163, 0)","(0, 172, 0)",63.6396103068
"(63, 163, 0)","(0, 172, 1)",63.6474665639
"(63, 164, 0)","(0, 173, 0)",63.6396103068
"(63, 164, 0)","(0, 173, 1)",63.6474665639
"(63, 165, 0)","(0, 174, 0)",63.6396103068
"(63, 165, 0)","(0, 174, 1)",63.6474665639
"(63, 166, 0)","(0, 175, 0)",63.6396103068
"(63, 166, 0)","(0, 175, 1)",63.6474665639
"(63, 167, 0)","(0, 176, 0)",63.6396103068
"(63, 167, 0)","(0, 176, 1)",63.6474665639
"(63, 168, 0)","(0, 177, 0)",63.6396103068
"(63, 168, 0)","(0, 177, 1)",63.6474665639
"(63, 169, 0)","(0, 178, 0)",63.6396103068
"(63, 169, 0)","(0, 178, 1)",63.6474665639
"(63, 170, 0)","(0, 179, 0)",63.6396103068
"(63, 170, 0)","(0, 179, 1)",63.6474665639
"(63, 171, 0)","(0, 180, 0)",63.6396103068
"(63, 171, 0)","(0, 180, 1)",63.6474665639
"(63, 172, 0)","(0, 181, 0)",63.6396103068
"(63, 172, 0)","(0, 181, 1)",63.6474665639
"(63, 173, 0)","(0, 182, 0)",63.6396103068
"(63, 173, 0)","(0, 182, 1)",63.6474665639
"(63, 174, 0)","(0, 183, 0)",63.6396103068
"(63, 174, 0)","(0, 183, 1)",63.6474665639
"(63, 175, 0)","(0, 184, 0)",63.6396103068
"(63, 175, 0)","(0, 184, 1)",63.6474665639
"(63, 176, 0)","(0, 185, 0)",63.6396103068
"(63, 176, 0)","(0, 185, 1)",63.6474665639
"(63, 177, 0)","(0, 186, 0)",63.6396103068
"(63, 177, 0)","(0, 186, 1)",63.6474665639
"(63, 178, 0)","(0, 187, 0)",63.6396103068
"(63, 178, 0)","(0, 187, 1)",63.6474665639
"(63, 179, 0)","(0, 188, 0)",63.6396103068
"(63, 179, 0)","(0, 188, 1)",63.6474665639
"(63, 180, 0)","(0, 189, 0)",63.6396103068
"(63, 180, 0)","(0, 189, 1)",63.6474665639
"(63, 181, 0)","(0, 190, 0)",63.6396103068
"(63, 181, 0)","(0, 190, 1)",63.6474665639
"(63, 182, 0)","(0, 191, 0)",63.6396103068
"(63, 182, 0)","(0, 191, 1)",63.6474665639
"(63, 183, 0)","(0, 192, 0)",63.6396103068
"(63, 183, 0)","(0, 192, 1)",63.6474665639
"(63, 184, 0)","(0, 193, 0)",63.6396103068
"(63, 184, 0)","(0, 193, 1)",63.6474665639
"(63, 185, 0)","(0, 194, 0)",63.6396103068
"(63, 185, 0)","(0, 194, 1)",63.6474665639
"(63, 186, 0)","(0, 195, 0)",63.6396103068
"(63, 186, 0)","(0, 195, 1)",63.6474665639
"(63, 187, 0)","(0, 196, 0)",63.6396103068
"(63, 187, 0)","(0, 196, 1)",63.6474665639
"(63, 188, 0)","(0, 197, 0)",63.6396103068
"(63, 188, 0)","(0, 197, 1)",63.6474665639
"(63, 189, 0)","(0, 198, 0)",63.6396103068
"(63, 189, 0)","(0, 198, 1)",63.6474665639
"(63, 190, 0)","(0, 199, 0)",63.6396103068
"(63, 190, 0)","(0, 199, 1)",63.6474665639
"(63, 191, 0)","(0, 200, 0)",63.6396103068
"(63, 191, 0)","(0, 200, 1)",63.6474665639
"(63, 192, 0)","(0, 201, 0)",63.6396103068
"(63, 192, 0)","(0, 201, 1)",63.6474665639
"(63, 193, 0)","(0, 202, 0)",63.6396103068
"(63, 193, 0)","(0, 202, 1)",63.6474665639
"(63, 194, 0)","(0, 203, 0)",63.6396103068
"(63, 194, 0)","(0, 203, 1)",63.6474665639
"(63, 195, 0)","(0, 204, 0)",63.6396103068
"(63, 195, 0)","(0, 204, 1)",63.6474665639
"(63, 196, 0)","(0, 205, 0)",63.6396103068
"(63, 196, 0)","(0, 205, 1)",63.6474665639
"(63, 197, 0)","(0, 206, 0)",63.6396103068
"(63, 197, 0)","(0, 206, 1)",63.6474665639
"(63, 198, 0)","(0, 207, 0)",63.6396103068
"(63, 198, 0)","(0, 207, 1)",63.6474665639
"(63, 199, 0)","(0, 208, 0)",63.6396103068
"(63, 199, 0)","(0, 208, 1)",63.6474665639
"(63, 200, 0)","(0, 209, 0)",63.6396103068
"(63, 200, 0)","(0, 209, 1)",63.6474665639
"(63, 201, 0)","(0, 210, 0)",63.6396103068
"(63, 201, 0)","(0, 210, 1)",63.6474665639
"(63, 202, 0)","(0, 211, 0)",63.6396103068
"(63, 202, 0)","(0, 211, 1)",63.6474665639
"(63, 203, 0)","(0, 212, 0)",63.6396103068
"(63, 203, 0)","(0, 212, 1)",63.6474665639
"(63, 204, 0)","(0, 213, 0)",63.6396103068
"(63, 204, 0)","(0, 213, 1)",63.6474665639
"(63, 205, 0)","(0, 214, 0)",63.6396103068
"(63, 205, 0)","(0, 214, 1)",63.6474665639
"(63, 206, 0)","(0, 215, 0)",63.6396103068
"(63, 206, 0)","(0, 215, 1)",63.6474665639
"(63, 207, 0)","(0, 216, 0)",63.6396103068
"(63, 207, 0)","(0, 216, 1)",63.6474665639
"(63, 208, 0)","(0, 217, 0)",63.6396103068
"(63, 208, 0)","(0, 217, 1)",63.6474665639
"(63, 209, 0)","(0, 218, 0)",63.6396103068
"(63, 209, 0)","(0, 218, 1)",63.6474665639
"(63, 210, 0)","(0, 219, 0)",63.6396103068
"(63, 210, 0)","(0, 219, 1)",63.6474665639
"(63, 211, 0)","(0, 220, 0)",63.6396103068
"(63, 211, 0)","(0, 220, 1)",63.6474665639
"(63, 212, 0)","(0, 221, 0)",63.6396103068
"(63, 212, 0)","(0, 221, 1)",63.6474665639
"(63, 213, 0)","(0, 222, 0)",63.6396103068
"(63, 213, 0)","(0, 222, 1)",63.6474665639
"(63, 214, 0)","(0, 223, 0)",63.6396103068
"(63, 214, 0)","(0, 223, 1)",63.6474665639
"(63, 215, 0)","(0, 224, 0)",63.6396103068
"(63, 215, 0)","(0, 224, 1)",63.6474665639
"(63, 216, 0)","(0, 225, 0)",63.6396103068
"(63, 216, 0)","(0, 225, 1)",63.6474665639
"(63, 217, 0)","(0, 226, 0)",63.6396103068
"(63, 217, 0)","(0, 226, 1)",63.6474665639
"(63, 218, 0)","(0, 227, 0)",63.6396103068
"(63, 218, 0)","(0, 227, 1)",63.6474665639
"(63, 219, 0)","(0, 228, 0)",63.6396103068
"(63, 219, 0)","(0, 228, 1)",63.6474665639
"(63, 220, 0)","(0, 229, 0)",63.6396103068
"(63, 220, 0)","(0, 229, 1)",63.6474665639
"(63, 221, 0)","(0, 230, 0)",63.6396103068
"(63, 221, 0)","(0, 230, 1)",63.6474665639
"(63, 222, 0)","(0, 231, 0)",63.6396103068
"(63, 222, 0)","(0, 231, 1)",63.6474665639
"(63, 223, 0)","(0, 232, 0)",63.6396103068
"(63, 223, 0)","(0, 232, 1)",63.6474665639
"(63, 224, 0)","(0, 233, 0)",63.6396103068
"(63, 224, 0)","(0, 233, 1)",63.6474665639
"(63, 225, 0)","(0, 234, 0)",63.6396103068
"(63, 225, 0)","(0, 234, 1)",63.6474665639
"(63, 226, 0)","(0, 235, 0)",63.6396103068
"(63, 226, 0)","(0, 235, 1)",63.6474665639
"(63, 227, 0)","(0, 236, 0)",63.6396103068
"(63, 227, 0)","(0, 236, 1)",63.6474665639
"(63, 228, 0)","(0, 237, 0)",63.6396103068
"(63, 228, 0)","(0, 237, 1)",63.6474665639
"(63, 229, 0)","(0, 238, 0)",63.6396103068
"(63, 229, 0)","(0, 238, 1)",63.6474665639
"(63, 230, 0)","(0, 239, 0)",63.6396103068
"(63, 230, 0)","(0, 239, 1)",63.6474665639
"(63, 231, 0)","(0, 240, 0)",63.6396103068
"(63, 231, 0)","(0, 240, 1)",63.6474665639
"(63, 232, 0)","(0, 241, 0)",63.6396103068
"(63, 232, 0)","(0, 241, 1)",63.6474665639
"(63, 233, 0)","(0, 242, 0)",63.6396103068
"(63, 233, 0)","(0, 242, 1)",63.6474665639
"(63, 234, 0)","(0, 243, 0)",63.6396103068
"(63, 234, 0)","(0, 243, 1)",63.6474665639
"(63, 235, 0)","(0, 244, 0)",63.6396103068
"(63, 235, 0)","(0, 244, 1)",63.6474665639
"(63, 236, 0)","(0, 245, 0)",63.6396103068
"(63, 236, 0)","(0, 245, 1)",63.6474665639
"(63, 237, 0)","(0, 246, 0)",63.6396103068
"(63, 237, 0)","(0, 246, 1)",63.6474665639
"(63, 238, 0)","(0, 247, 0)",63.6396103068
"(63, 238, 0)","(0, 247, 1)",63.6474665639
"(63, 239, 0)","(0, 248, 0)",63.6396103068
"(63, 239, 0)","(0, 248, 1)",63.6474665639
"(63, 240, 0)","(0, 249, 0)",63.6396103068
"(63, 240, 0)","(0, 249, 1)",63.6474665639
"(63, 241, 0)","(0, 250, 0)",63.6396103068
"(63, 241, 0)","(0, 250, 1)",63.6474665639
"(63, 242, 0)","(0, 251, 0)",63.6396103068
"(63, 242, 0)","(0, 251, 1)",63.6474665639
"(63, 243, 0)","(0, 252, 0)",63.6396103068
"(63, 243, 0)","(0, 252, 1)",63.6474665639
"(63, 244, 0)","(0, 253, 0)",63.6396103068
"(63, 244, 0)","(0, 253, 1)",63.6474665639
"(63, 245, 0)","(0, 254, 0)",63.6396103068
"(63, 245, 0)","(0, 254, 1)",63.6474665639
"(63, 246, 0)","(0, 255, 0)",63.6396103068
"(63, 246, 0)","(0, 255, 1)",63.6474665639
"(64, 128, 0)","(0, 137, 0)",64.6297145282
"(64, 128, 0)","(0, 138, 0)",64.7765389628
"(64, 129, 0)","(0, 138, 0)",64.6297145282
"(64, 129, 0)","(0, 139, 0)",64.7765389628
"(64, 130, 0)","(0, 139, 0)",64.6297145282
"(64, 130, 0)","(0, 140, 0)",64.7765389628
"(64, 131, 0)","(0, 140, 0)",64.6297145282
"(64, 131, 0)","(0, 141, 0)",64.7765389628
"(64, 132, 0)","(0, 141, 0)",64.6297145282
"(64, 132, 0)","(0, 142, 0)",64.7765389628
"(64, 133, 0)","(0, 142, 0)",64.6297145282
"(64, 133, 0)","(0, 143, 0)",64.7765389628
"(64, 134, 0)","(0, 143, 0)",64.6297145282
"(64, 134, 0)","(0, 144, 0)",64.7765389628
"(64, 135, 0)","(0, 144, 0)",64.6297145282
"(64, 135, 0)","(0, 145, 0)",64.7765389628
"(64, 136, 0)","(0, 145, 0)",64.6297145282
"(64, 136, 0)","(0, 146, 0)",64.7765389628
"(64, 137, 0)","(0, 146, 0)",64.6297145282
"(64, 137, 0)","(0, 147, 0)",64.7765389628
"(64, 138, 0)","(0, 147, 0)",64.6297145282
"(64, 138, 0)","(0, 148, 0)",64.7765389628
"(64, 139, 0)","(0, 148, 0)",64.6297145282
"(64, 139, 0)","(0, 149, 0)",64.7765389628
"(64, 140, 0)","(0, 149, 0)",64.6297145282
"(64, 140, 0)","(0, 150, 0)",64.7765389628
"(64, 141, 0)","(0, 150, 0)",64.6297145282
"(64, 141, 0)","(0, 151, 0)",64.7765389628
"(64, 142, 0)","(0, 151, 0)",64.6297145282
"(64, 142, 0)","(0, 152, 0)",64.7765389628
"(64, 143, 0)","(0, 152, 0)",64.6297145282
"(64, 143, 0)","(0, 153, 0)",64.7765389628
"(64, 144, 0)","(0, 153, 0)",64.6297145282
"(64, 144, 0)","(0, 154, 0)",64.7765389628
"(64, 145, 0)","(0, 154, 0)",64.6297145282
"(64, 145, 0)","(0, 155, 0)",64.7765389628
"(64, 146, 0)","(0, 155, 0)",64.6297145282
"(64, 146, 0)","(0, 156, 0)",64.7765389628
